33285560,2017-11-28 18:09:39,行情,125.70.0.228,2,
33285560,2017-11-28 18:32:18,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:32:22,进入首页,125.70.0.228,2,
33285560,2017-11-28 18:32:22,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:32:24,进入行情页面,125.70.0.228,2,
33285560,2017-11-28 18:36:28,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:36:32,进入首页,125.70.0.228,2,
33285560,2017-11-28 18:36:32,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:36:34,进入行情页面,125.70.0.228,2,
33285560,2017-11-28 18:37:02,资讯-查看分类资讯,125.70.0.228,2,
33285560,2017-11-28 18:53:00,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:53:05,进入首页,125.70.0.228,2,
33285560,2017-11-28 18:53:05,进入钱坤大学堂页面,125.70.0.228,2,
33285560,2017-11-28 18:53:05,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:53:05,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:53:07,进入达人赛页面,125.70.0.228,2,
33285560,2017-11-28 18:53:28,模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:53:28,进入达人赛页面,125.70.0.228,2,
33285560,2017-11-28 18:53:29,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:53:30,模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:53:30,进入达人赛页面,125.70.0.228,2,
33285560,2017-11-28 18:53:30,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:53:31,模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:53:31,进入达人赛页面,125.70.0.228,2,
33285560,2017-11-28 18:53:36,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:54:58,达人赛-查看达人赛介绍,125.70.0.228,2,
33285560,2017-11-28 18:54:59,进入达人赛页面,125.70.0.228,2,
33285560,2017-11-28 18:55:49,模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:55:49,进入达人赛页面,125.70.0.228,2,
33285560,2017-11-28 18:55:53,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:56:02,登录成功,125.70.0.228,2,
33285560,2017-11-28 18:56:07,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:56:16,模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:56:16,进入达人赛页面,125.70.0.228,2,
33285560,2017-11-28 18:56:18,达人赛-进入模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:56:19,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:58:38,达人赛-进入模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:58:38,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:58:49,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:58:49,进入模拟操盘页面,125.70.0.228,2,
33285560,2017-11-28 18:58:50,资讯-查看分类资讯,125.70.0.228,2,
33285560,2017-11-28 18:58:50,进入资讯页面,125.70.0.228,2,
33285560,2017-11-28 18:58:50,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:58:51,进入钱坤大学堂页面,125.70.0.228,2,
33285560,2017-11-28 18:58:51,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:58:52,进入行情页面,125.70.0.228,2,
33285560,2017-11-28 18:58:57,进入资讯页面,125.70.0.228,2,
33285560,2017-11-28 18:58:57,进入行情页面,125.70.0.228,2,
33285560,2017-11-28 18:58:57,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:58:57,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:58:58,进入钱坤大学堂页面,125.70.0.228,2,
33285560,2017-11-28 18:58:58,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:58:59,进入首页,125.70.0.228,2,
33285560,2017-11-28 18:59:04,进入首页,125.70.0.228,2,
33285560,2017-11-28 18:59:04,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:59:05,进入钱坤大学堂页面,125.70.0.228,2,
33285560,2017-11-28 18:59:05,首页-底部功能栏,125.70.0.228,2,
33285560,2017-11-28 18:59:07,达人赛-进入模拟操盘,125.70.0.228,2,
33285560,2017-11-28 18:59:08,进入模拟操盘页面,125.70.0.228,2,
33468544,2017-11-28 13:43:48,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 13:43:50,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 13:43:50,进入首页,101.206.167.148,2,
33468544,2017-11-28 13:43:50,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 13:43:51,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 13:43:53,进入资讯页面,101.206.167.148,2,
33468544,2017-11-28 16:25:32,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 16:25:35,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 16:25:35,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 16:25:35,进入首页,101.206.167.148,2,
33468544,2017-11-28 16:25:35,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 16:25:38,进入资讯页面,101.206.167.148,2,
33468544,2017-11-28 16:25:38,进入盘中直播页面,101.206.167.148,2,
33468544,2017-11-28 16:27:53,进入盘中直播页面,101.206.167.148,2,
33468544,2017-11-28 16:27:54,进入资讯页面,101.206.167.148,2,
33468544,2017-11-28 16:37:11,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 16:37:13,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 16:37:13,进入首页,101.206.167.148,2,
33468544,2017-11-28 16:37:13,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 16:37:14,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 16:37:14,进入资讯页面,101.206.167.148,2,
33468544,2017-11-28 16:37:14,进入盘中直播页面,101.206.167.148,2,
33468544,2017-11-28 16:54:05,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 16:54:08,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 16:54:08,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 16:54:08,进入首页,101.206.167.148,2,
33468544,2017-11-28 16:54:08,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 16:54:10,进入资讯页面,101.206.167.148,2,
33468544,2017-11-28 16:54:10,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 16:54:11,行情,101.206.167.148,2,
33468544,2017-11-28 16:54:52,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 16:55:58,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 16:56:36,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 17:05:22,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 17:05:25,进入首页,101.206.167.148,2,
33468544,2017-11-28 17:05:25,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 17:05:27,行情,101.206.167.148,2,
33468544,2017-11-28 17:05:29,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 17:11:15,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 17:11:18,进入首页,101.206.167.148,2,
33468544,2017-11-28 17:11:18,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 17:11:19,行情,101.206.167.148,2,
33468544,2017-11-28 17:11:22,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 17:15:27,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 17:30:18,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:36:59,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:37:04,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:37:27,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:37:27,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:37:29,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 18:37:29,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 18:37:29,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:37:30,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 18:37:30,进入资讯页面,101.206.167.148,2,
33468544,2017-11-28 18:37:30,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:37:42,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:37:42,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:37:43,进入行情页面,101.206.167.148,2,
33468544,2017-11-28 18:37:43,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:37:44,进入资讯页面,101.206.167.148,2,
33468544,2017-11-28 18:37:44,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:37:46,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:38:36,登录失败,101.206.167.148,2,
33468544,2017-11-28 18:38:41,登录成功,101.206.167.148,2,
33468544,2017-11-28 18:38:42,资讯-查看分类资讯,101.206.167.148,2,
33468544,2017-11-28 18:38:50,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:38:50,首页-点击钱坤战略池更多,101.206.167.148,2,
33468544,2017-11-28 18:39:09,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:39:13,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:39:13,首页-点击趋势领涨池更多,101.206.167.148,2,
33468544,2017-11-28 18:39:32,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:39:32,首页-点击天玑I号池详情,101.206.167.148,2,
33468544,2017-11-28 18:39:49,进入股票池页面,101.206.167.148,2,
33468544,2017-11-28 18:39:50,进入股票池页面,101.206.167.148,2,
33468544,2017-11-28 18:40:20,进入股票池页面,101.206.167.148,2,
33468544,2017-11-28 18:40:23,进入股票池页面,101.206.167.148,2,
33468544,2017-11-28 18:40:24,进入股票池页面,101.206.167.148,2,
33468544,2017-11-28 18:54:34,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:54:36,进入首页,101.206.167.148,2,
33468544,2017-11-28 18:54:36,首页-底部功能栏,101.206.167.148,2,
33468544,2017-11-28 18:54:38,进入达人赛页面,101.206.167.148,2,
33468544,2017-11-28 18:54:38,达人赛-查看达人赛介绍,101.206.167.148,2,
33468544,2017-11-28 18:54:58,进入达人赛页面,101.206.167.148,2,
